DATE,CPI_YoY
2019-11-01,0.020922903948629168
2019-12-01,0.023195274699624457
2020-01-01,0.02599767976845202
2020-02-01,0.023413166797595197
2020-03-01,0.014940399642909163
2020-04-01,0.003130472940411133
2020-05-01,0.001982013035848551
2020-06-01,0.007166562831830481
2020-07-01,0.009968647625897997
2020-08-01,0.012810698495523853
2020-09-01,0.013910228912373812
2020-10-01,0.012303863428671624
2020-11-01,0.011757452138405844
2020-12-01,0.013204191315779434
2021-01-01,0.013738437137002402
2021-02-01,0.016698167791706853
2021-03-01,0.026678187820641908
2021-04-01,0.04133077115360573
2021-05-01,0.04918257089467626
2021-06-01,0.05295632620349999
2021-07-01,0.05245169381309234
2021-08-01,0.05152015301793966
2021-09-01,0.05351215590949132
2021-10-01,0.06235042390298062
2021-11-01,0.06901970403700863
2021-12-01,0.07174340285065539
2022-01-01,0.07558805726967832
2022-02-01,0.07937278766517819
2022-03-01,0.08572204966013852
2022-04-01,0.08231750770777224
2022-05-01,0.08538171195642064
2022-06-01,0.08979361103105798
2022-07-01,0.08462576727730098
2022-08-01,0.08222579178218825
2022-09-01,0.08192106896425821
2022-10-01,0.07758813957693
2022-11-01,0.07122856456533988
2022-12-01,0.06404600402357152
2023-01-01,0.06327178517960097
2023-02-01,0.05957820738137087
2023-03-01,0.04917719362889961
2023-04-01,0.049500798791243694
2023-05-01,0.04131851231385042
2023-06-01,0.03070617072997095
2023-07-01,0.03287749268428297
2023-08-01,0.03722504803505289
2023-09-01,0.03687206638119256
2023-10-01,0.032512659098611785
2023-11-01,0.031333462745911866
2023-12-01,0.033159099427102934
2024-01-01,0.030883429864855705
2024-02-01,0.03157074141648697
2024-03-01,0.034868349120836584
2024-04-01,0.033607951262196734
2024-05-01,0.03244278584003113
2024-06-01,0.029702579486470926
2024-07-01,0.029414757935583014
2024-08-01,0.02607144490692037
2024-09-01,0.024264830315416708
2024-10-01,0.02578844053871343
2024-11-01,0.02719472461284833
2024-12-01,0.028706909675099812
2025-01-01,0.029909783078999608
2025-02-01,0.028015834477613355
2025-03-01,0.02381981462805549
2025-04-01,0.0232538823025783
2025-05-01,0.023772651073680873
2025-06-01,0.02680453865910226
2025-07-01,0.02742618052167134
2025-08-01,0.029385917430316155
2025-09-01,0.030225715847133294
2025-10-01,0.027291362382022122
2025-11-01,0.026964439164939513
2025-12-01,0.02653304114557753
2026-01-01,0.02391201432150014
2026-02-01,0.024340041103732224
2026-03-01,0.032859577528651984
2026-04-01,0.03779245836741563
2026-05-01,0.04166614684049641
